id	image_path	input	output
3119_enriched.hrc	image_generator/data/images/3119_empty_0_close-up_shot_2_original.png	robot i need you in the bathroom go there please	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'there', 'bbox_2d': '<POSITION>'}]}]
3119_enriched.hrc	image_generator/data/images/3119_empty_0_close-up_shot_1_original.png	robot i need you in the bathroom go there please	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'there', 'bbox_2d': '<POSITION>'}]}]
3137_enriched.hrc	image_generator/data/images/3137_full_3_close-up_shot_2_original.png	take the bottle of water on the table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'bottle', 'bbox_2d': '<MISSING>'}]}]
3137_enriched.hrc	image_generator/data/images/3137_full_3_close-up_shot_4_original.png	take the bottle of water on the table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'bottle', 'bbox_2d': '<MISSING>'}]}]
3137_enriched.hrc	image_generator/data/images/3137_empty_0_close-up_shot_3_original.png	take the bottle of water on the table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'bottle', 'bbox_2d': '<MISSING>'}]}]
3137_enriched.hrc	image_generator/data/images/3137_empty_0_close-up_shot_4_original.png	take the bottle of water on the table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'bottle', 'bbox_2d': '<MISSING>'}]}]
3137_enriched.hrc	image_generator/data/images/3137_partial_2_close-up_shot_3_original.png	take the bottle of water on the table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'bottle', 'bbox_2d': '<MISSING>'}]}]
3137_enriched.hrc	image_generator/data/images/3137_partial_2_close-up_shot_2_original.png	take the bottle of water on the table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'bottle', 'bbox_2d': '<MISSING>'}]}]
3043_enriched.hrc	image_generator/data/images/3043_empty_2_high-angle_shot_3_original.png	bring the apple onto the dining table	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'apple', 'bbox_2d': [414, 720, 586, 882]}, {'name': 'Goal', 'surface': 'table', 'bbox_2d': [419, 408, 602, 709]}]}]
3043_enriched.hrc	image_generator/data/images/3043_empty_1_close-up_shot_4_original.png	bring the apple onto the dining table	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'apple', 'bbox_2d': [884, 767, 1021, 997]}, {'name': 'Goal', 'surface': 'table', 'bbox_2d': '<MISSING>'}]}]
3043_enriched.hrc	image_generator/data/images/3043_partial_2_close-up_shot_3_original.png	bring the apple onto the dining table	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'apple', 'bbox_2d': [59, 482, 447, 903]}, {'name': 'Goal', 'surface': 'table', 'bbox_2d': [378, 507, 750, 745]}]}]
3043_enriched.hrc	image_generator/data/images/3043_partial_2_long_shot_3_original.png	bring the apple onto the dining table	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'apple', 'bbox_2d': [411, 669, 633, 910]}, {'name': 'Goal', 'surface': 'table', 'bbox_2d': [416, 557, 608, 722]}]}]
3095_enriched.hrc	image_generator/data/images/3095_full_1_close-up_shot_3_original.png	please find the fork	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'fork', 'bbox_2d': [472, 350, 564, 904]}]}]
3095_enriched.hrc	image_generator/data/images/3095_full_1_close-up_shot_3_original.png	please find the fork	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'fork', 'bbox_2d': [453, 116, 583, 997]}]}]
3095_enriched.hrc	image_generator/data/images/3095_empty_0_close-up_shot_3_original.png	please find the fork	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'fork', 'bbox_2d': [225, 254, 297, 373]}]}]
3095_enriched.hrc	image_generator/data/images/3095_empty_0_close-up_shot_2_original.png	please find the fork	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'fork', 'bbox_2d': '<MISSING>'}]}]
3053_enriched.hrc	image_generator/data/images/3053_full_1_close-up_shot_2_original.png	carefully search for my bear please	[{'frame': 'LOCATING', 'elements': [{'name': 'Manner', 'surface': 'carefully', 'bbox_2d': '<MISSING>'}, {'name': 'Sought_entity', 'surface': 'bear', 'bbox_2d': [270, 297, 848, 910]}]}]
3053_enriched.hrc	image_generator/data/images/3053_full_1_close-up_shot_4_original.png	carefully search for my bear please	[{'frame': 'LOCATING', 'elements': [{'name': 'Manner', 'surface': 'carefully', 'bbox_2d': '<MISSING>'}, {'name': 'Sought_entity', 'surface': 'bear', 'bbox_2d': [157, 320, 860, 934]}]}]
3053_enriched.hrc	image_generator/data/images/3053_empty_1_close-up_shot_3_original.png	carefully search for my bear please	[{'frame': 'LOCATING', 'elements': [{'name': 'Manner', 'surface': 'carefully', 'bbox_2d': '<MISSING>'}, {'name': 'Sought_entity', 'surface': 'bear', 'bbox_2d': [117, 742, 251, 918]}]}]
3053_enriched.hrc	image_generator/data/images/3053_empty_0_close-up_shot_2_original.png	carefully search for my bear please	[{'frame': 'LOCATING', 'elements': [{'name': 'Manner', 'surface': 'carefully', 'bbox_2d': '<MISSING>'}, {'name': 'Sought_entity', 'surface': 'bear', 'bbox_2d': '<MISSING>'}]}]
3045_enriched.hrc	image_generator/data/images/3045_full_1_close-up_shot_2_original.png	bring us the butterknife	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'us', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'butterknife', 'bbox_2d': [2, 639, 964, 734]}]}]
3045_enriched.hrc	image_generator/data/images/3045_full_1_close-up_shot_4_original.png	bring us the butterknife	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'us', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'butterknife', 'bbox_2d': [1, 602, 663, 879]}]}]
3045_enriched.hrc	image_generator/data/images/3045_empty_0_long_shot_3_original.png	bring us the butterknife	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'us', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'butterknife', 'bbox_2d': '<MISSING>'}]}]
3045_enriched.hrc	image_generator/data/images/3045_empty_0_long_shot_2_original.png	bring us the butterknife	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'us', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'butterknife', 'bbox_2d': [173, 816, 436, 857]}]}]
3065_enriched.hrc	image_generator/data/images/3065_full_1_close-up_shot_2_original.png	go in front of the poster	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'poster', 'bbox_2d': [355, 302, 706, 643]}]}]
3065_enriched.hrc	image_generator/data/images/3065_full_1_close-up_shot_4_original.png	go in front of the poster	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'poster', 'bbox_2d': [322, 335, 714, 638]}]}]
3065_enriched.hrc	image_generator/data/images/3065_empty_0_close-up_shot_2_original.png	go in front of the poster	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'poster', 'bbox_2d': [18, 147, 86, 335]}]}]
3065_enriched.hrc	image_generator/data/images/3065_empty_0_close-up_shot_1_original.png	go in front of the poster	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'poster', 'bbox_2d': [313, 233, 635, 406]}]}]
3084_enriched.hrc	image_generator/data/images/3084_empty_0_high-angle_shot_2_original.png	i really need you to bring me my spoon it is in one of the drawers of the bathroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'spoon', 'bbox_2d': '<MISSING>'}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'it', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'drawers', 'bbox_2d': '<MISSING>'}]}]
3084_enriched.hrc	image_generator/data/images/3084_empty_0_long_shot_3_original.png	i really need you to bring me my spoon it is in one of the drawers of the bathroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'spoon', 'bbox_2d': '<MISSING>'}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'it', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'drawers', 'bbox_2d': '<MISSING>'}]}]
3084_enriched.hrc	image_generator/data/images/3084_partial_2_wide_shot_3_original.png	i really need you to bring me my spoon it is in one of the drawers of the bathroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'spoon', 'bbox_2d': '<MISSING>'}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'it', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'drawers', 'bbox_2d': '<MISSING>'}]}]
3088_enriched.hrc	image_generator/data/images/3088_full_1_close-up_shot_2_original.png	look for a blue book in the lounge	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'book', 'bbox_2d': '<MISSING>'}, {'name': 'Ground', 'surface': 'lounge', 'bbox_2d': '<MISSING>'}]}]
3088_enriched.hrc	image_generator/data/images/3088_full_1_close-up_shot_4_original.png	look for a blue book in the lounge	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'book', 'bbox_2d': [43, 628, 800, 952]}, {'name': 'Ground', 'surface': 'lounge', 'bbox_2d': '<MISSING>'}]}]
3088_enriched.hrc	image_generator/data/images/3088_empty_0_close-up_shot_3_original.png	look for a blue book in the lounge	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'book', 'bbox_2d': '<MISSING>'}, {'name': 'Ground', 'surface': 'lounge', 'bbox_2d': '<MISSING>'}]}]
3088_enriched.hrc	image_generator/data/images/3088_empty_0_close-up_shot_2_original.png	look for a blue book in the lounge	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'book', 'bbox_2d': '<MISSING>'}, {'name': 'Ground', 'surface': 'lounge', 'bbox_2d': '<MISSING>'}]}]
3079_enriched.hrc	image_generator/data/images/3079_full_1_close-up_shot_2_original.png	grab the cake plate	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'plate', 'bbox_2d': [189, 683, 939, 898]}]}]
3079_enriched.hrc	image_generator/data/images/3079_full_1_close-up_shot_4_original.png	grab the cake plate	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'plate', 'bbox_2d': [75, 533, 885, 853]}]}]
3079_enriched.hrc	image_generator/data/images/3079_empty_0_close-up_shot_3_original.png	grab the cake plate	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'plate', 'bbox_2d': [52, 741, 728, 931]}]}]
3079_enriched.hrc	image_generator/data/images/3079_empty_0_close-up_shot_4_original.png	grab the cake plate	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'plate', 'bbox_2d': [529, 667, 891, 826]}]}]
3073_enriched.hrc	image_generator/data/images/3073_full_1_close-up_shot_2_original.png	go to the coffee machine	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'machine', 'bbox_2d': '<MISSING>'}]}]
3073_enriched.hrc	image_generator/data/images/3073_full_1_close-up_shot_4_original.png	go to the coffee machine	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'machine', 'bbox_2d': '<MISSING>'}]}]
3073_enriched.hrc	image_generator/data/images/3073_empty_0_close-up_shot_3_original.png	go to the coffee machine	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'machine', 'bbox_2d': '<MISSING>'}]}]
3073_enriched.hrc	image_generator/data/images/3073_empty_0_close-up_shot_4_original.png	go to the coffee machine	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'machine', 'bbox_2d': '<MISSING>'}]}]
3112_enriched.hrc	image_generator/data/images/3112_empty_0_low-angle_shot_3_original.png	put this pan on the toaster	[{'frame': 'PLACING', 'elements': [{'name': 'Theme', 'surface': 'pan', 'bbox_2d': [402, 800, 563, 882]}, {'name': 'Goal', 'surface': 'toaster', 'bbox_2d': [154, 642, 406, 898]}]}]
3112_enriched.hrc	image_generator/data/images/3112_empty_0_low-angle_shot_1_original.png	put this pan on the toaster	[{'frame': 'PLACING', 'elements': [{'name': 'Theme', 'surface': 'pan', 'bbox_2d': [829, 720, 968, 808]}, {'name': 'Goal', 'surface': 'toaster', 'bbox_2d': [634, 622, 840, 765]}]}]
3112_enriched.hrc	image_generator/data/images/3112_partial_2_high-angle_shot_3_original.png	put this pan on the toaster	[{'frame': 'PLACING', 'elements': [{'name': 'Theme', 'surface': 'pan', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'toaster', 'bbox_2d': [153, 659, 412, 931]}]}]
3112_enriched.hrc	image_generator/data/images/3112_partial_2_low-angle_shot_3_original.png	put this pan on the toaster	[{'frame': 'PLACING', 'elements': [{'name': 'Theme', 'surface': 'pan', 'bbox_2d': [7, 710, 470, 900]}, {'name': 'Goal', 'surface': 'toaster', 'bbox_2d': [224, 466, 725, 834]}]}]
3081_enriched.hrc	image_generator/data/images/3081_full_1_close-up_shot_2_original.png	grab this mug	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'mug', 'bbox_2d': [339, 473, 645, 809]}]}]
3081_enriched.hrc	image_generator/data/images/3081_full_1_close-up_shot_4_original.png	grab this mug	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'mug', 'bbox_2d': [291, 422, 615, 717]}]}]
3081_enriched.hrc	image_generator/data/images/3081_empty_0_close-up_shot_3_original.png	grab this mug	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'mug', 'bbox_2d': [383, 690, 577, 899]}]}]
3081_enriched.hrc	image_generator/data/images/3081_empty_0_close-up_shot_2_original.png	grab this mug	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'mug', 'bbox_2d': [439, 665, 610, 820]}]}]
3141_enriched.hrc	image_generator/data/images/3141_full_3_close-up_shot_2_original.png	take the corn can on the kitchen table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'corn', 'bbox_2d': '<MISSING>'}]}]
3141_enriched.hrc	image_generator/data/images/3141_full_3_close-up_shot_4_original.png	take the corn can on the kitchen table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'corn', 'bbox_2d': '<MISSING>'}]}]
3141_enriched.hrc	image_generator/data/images/3141_empty_0_high-angle_shot_0_original.png	take the corn can on the kitchen table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'corn', 'bbox_2d': '<MISSING>'}]}]
3141_enriched.hrc	image_generator/data/images/3141_empty_0_close-up_shot_3_original.png	take the corn can on the kitchen table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'corn', 'bbox_2d': '<MISSING>'}]}]
3141_enriched.hrc	image_generator/data/images/3141_partial_2_close-up_shot_3_original.png	take the corn can on the kitchen table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'corn', 'bbox_2d': '<MISSING>'}]}]
3141_enriched.hrc	image_generator/data/images/3141_partial_2_close-up_shot_2_original.png	take the corn can on the kitchen table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'corn', 'bbox_2d': '<MISSING>'}]}]
3090_enriched.hrc	image_generator/data/images/3090_full_1_close-up_shot_2_original.png	move along the wall	[{'frame': 'MOTION', 'elements': [{'name': 'Path', 'surface': 'wall', 'bbox_2d': [3, 90, 813, 721]}]}]
3090_enriched.hrc	image_generator/data/images/3090_full_1_close-up_shot_4_original.png	move along the wall	[{'frame': 'MOTION', 'elements': [{'name': 'Path', 'surface': 'wall', 'bbox_2d': [3, 1, 942, 832]}]}]
3090_enriched.hrc	image_generator/data/images/3090_empty_0_close-up_shot_3_original.png	move along the wall	[{'frame': 'MOTION', 'elements': [{'name': 'Path', 'surface': 'wall', 'bbox_2d': '<MISSING>'}]}]
3090_enriched.hrc	image_generator/data/images/3090_empty_0_close-up_shot_2_original.png	move along the wall	[{'frame': 'MOTION', 'elements': [{'name': 'Path', 'surface': 'wall', 'bbox_2d': '<MISSING>'}]}]
3104_enriched.hrc	image_generator/data/images/3104_empty_2_close-up_shot_0_original.png	put the jacket in the wardrobe	[{'frame': 'PLACING', 'elements': [{'name': 'Theme', 'surface': 'jacket', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'wardrobe', 'bbox_2d': '<MISSING>'}]}]
3104_enriched.hrc	image_generator/data/images/3104_empty_2_long_shot_3_original.png	put the jacket in the wardrobe	[{'frame': 'PLACING', 'elements': [{'name': 'Theme', 'surface': 'jacket', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'wardrobe', 'bbox_2d': '<MISSING>'}]}]
3104_enriched.hrc	image_generator/data/images/3104_partial_2_wide_shot_2_original.png	put the jacket in the wardrobe	[{'frame': 'PLACING', 'elements': [{'name': 'Theme', 'surface': 'jacket', 'bbox_2d': [261, 662, 786, 803]}, {'name': 'Goal', 'surface': 'wardrobe', 'bbox_2d': '<MISSING>'}]}]
3104_enriched.hrc	image_generator/data/images/3104_partial_2_wide_shot_4_original.png	put the jacket in the wardrobe	[{'frame': 'PLACING', 'elements': [{'name': 'Theme', 'surface': 'jacket', 'bbox_2d': [292, 642, 540, 827]}, {'name': 'Goal', 'surface': 'wardrobe', 'bbox_2d': '<MISSING>'}]}]
3070_enriched.hrc	image_generator/data/images/3070_full_1_close-up_shot_2_original.png	go near the window	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'window', 'bbox_2d': [118, 95, 921, 916]}]}]
3070_enriched.hrc	image_generator/data/images/3070_full_1_close-up_shot_4_original.png	go near the window	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'window', 'bbox_2d': [159, 58, 843, 864]}]}]
3070_enriched.hrc	image_generator/data/images/3070_empty_0_close-up_shot_3_original.png	go near the window	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'window', 'bbox_2d': [410, 55, 683, 525]}]}]
3070_enriched.hrc	image_generator/data/images/3070_empty_0_close-up_shot_4_original.png	go near the window	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'window', 'bbox_2d': '<MISSING>'}]}]
3130_enriched.hrc	image_generator/data/images/3130_full_1_close-up_shot_2_original.png	take a coffee mug	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'mug', 'bbox_2d': [332, 484, 659, 803]}]}]
3130_enriched.hrc	image_generator/data/images/3130_full_1_close-up_shot_4_original.png	take a coffee mug	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'mug', 'bbox_2d': [203, 538, 526, 835]}]}]
3130_enriched.hrc	image_generator/data/images/3130_empty_0_close-up_shot_3_original.png	take a coffee mug	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'mug', 'bbox_2d': [109, 498, 500, 865]}]}]
3130_enriched.hrc	image_generator/data/images/3130_empty_0_close-up_shot_2_original.png	take a coffee mug	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'mug', 'bbox_2d': [420, 526, 675, 769]}]}]
